"MajorGroup","MinorGroup","BroadGroup","DetailedOccupation","LEV1","LEV2","LEV3","LEV4"
"SOC-47-0000","SOC-47-2000","SOC-47-2060","SOC-47-2061","Construction and Extraction Occupations","Construction Trades Workers","Construction Laborers","Construction Laborers"
"SOC-47-0000","SOC-47-2000","SOC-47-2070","SOC-47-2072","Construction and Extraction Occupations","Construction Trades Workers","Construction Equipment Operators","Pile Driver Operators"
"SOC-47-0000","SOC-47-2000","SOC-47-2070","SOC-47-2073","Construction and Extraction Occupations","Construction Trades Workers","Construction Equipment Operators","Operating Engineers and Other Construction Equipment Operators"
"SOC-47-0000","SOC-47-2000","SOC-47-2070","SOC-47-2071","Construction and Extraction Occupations","Construction Trades Workers","Construction Equipment Operators","Paving, Surfacing, and Tamping Equipment Operators"
"SOC-47-0000","SOC-47-2000","SOC-47-2080","SOC-47-2082","Construction and Extraction Occupations","Construction Trades Workers","Drywall Installers, Ceiling Tile Installers, and Tapers","Tapers"
"SOC-47-0000","SOC-47-2000","SOC-47-2080","SOC-47-2081","Construction and Extraction Occupations","Construction Trades Workers","Drywall Installers, Ceiling Tile Installers, and Tapers","Drywall and Ceiling Tile Installers"
"SOC-47-0000","SOC-47-2000","SOC-47-2110","SOC-47-2111","Construction and Extraction Occupations","Construction Trades Workers","Electricians","Electricians"
"SOC-47-0000","SOC-47-2000","SOC-47-2120","SOC-47-2121","Construction and Extraction Occupations","Construction Trades Workers","Glaziers","Glaziers"
"SOC-47-0000","SOC-47-2000","SOC-47-2130","SOC-47-2131","Construction and Extraction Occupations","Construction Trades Workers","Insulation Workers","Insulation Workers, Floor, Ceiling, and Wall"
"SOC-47-0000","SOC-47-2000","SOC-47-2130","SOC-47-2132","Construction and Extraction Occupations","Construction Trades Workers","Insulation Workers","Insulation Workers, Mechanical"
"SOC-47-0000","SOC-47-2000","SOC-47-2140","SOC-47-2142","Construction and Extraction Occupations","Construction Trades Workers","Painters and Paperhangers","Paperhangers"
"SOC-47-0000","SOC-47-2000","SOC-47-2140","SOC-47-2141","Construction and Extraction Occupations","Construction Trades Workers","Painters and Paperhangers","Painters, Construction and Maintenance"
"SOC-47-0000","SOC-47-2000","SOC-47-2150","SOC-47-2151","Construction and Extraction Occupations","Construction Trades Workers","Pipelayers, Plumbers, Pipefitters, and Steamfitters","Pipelayers"
"SOC-47-0000","SOC-47-2000","SOC-47-2150","SOC-47-2152","Construction and Extraction Occupations","Construction Trades Workers","Pipelayers, Plumbers, Pipefitters, and Steamfitters","Plumbers, Pipefitters, and Steamfitters"
"SOC-47-0000","SOC-47-2000","SOC-47-2160","SOC-47-2161","Construction and Extraction Occupations","Construction Trades Workers","Plasterers and Stucco Masons","Plasterers and Stucco Masons"
"SOC-47-0000","SOC-47-2000","SOC-47-2170","SOC-47-2171","Construction and Extraction Occupations","Construction Trades Workers","Reinforcing Iron and Rebar Workers","Reinforcing Iron and Rebar Workers"
"SOC-47-0000","SOC-47-2000","SOC-47-2180","SOC-47-2181","Construction and Extraction Occupations","Construction Trades Workers","Roofers","Roofers"
"SOC-47-0000","SOC-47-2000","SOC-47-2210","SOC-47-2211","Construction and Extraction Occupations","Construction Trades Workers","Sheet Metal Workers","Sheet Metal Workers"
"SOC-47-0000","SOC-47-2000","SOC-47-2220","SOC-47-2221","Construction and Extraction Occupations","Construction Trades Workers","Structural Iron and Steel Workers","Structural Iron and Steel Workers"
"SOC-47-0000","SOC-47-2000","SOC-47-2230","SOC-47-2231","Construction and Extraction Occupations","Construction Trades Workers","Solar Photovoltaic Installers","Solar Photovoltaic Installers"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3011","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3014","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3012","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers--Carpenters"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3019","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers, Construction Trades, All Other"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3015","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3013","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers--Electricians"
"SOC-47-0000","SOC-47-3000","SOC-47-3010","SOC-47-3016","Construction and Extraction Occupations","Helpers, Construction Trades","Helpers, Construction Trades","Helpers--Roofers"
"SOC-47-0000","SOC-47-4000","SOC-47-4010","SOC-47-4011","Construction and Extraction Occupations","Other Construction and Related Workers","Construction and Building Inspectors","Construction and Building Inspectors"
"SOC-47-0000","SOC-47-4000","SOC-47-4020","SOC-47-4021","Construction and Extraction Occupations","Other Construction and Related Workers","Elevator and Escalator Installers and Repairers","Elevator and Escalator Installers and Repairers"
"SOC-47-0000","SOC-47-4000","SOC-47-4030","SOC-47-4031","Construction and Extraction Occupations","Other Construction and Related Workers","Fence Erectors","Fence Erectors"
"SOC-47-0000","SOC-47-4000","SOC-47-4040","SOC-47-4041","Construction and Extraction Occupations","Other Construction and Related Workers","Hazardous Materials Removal Workers","Hazardous Materials Removal Workers"
"SOC-47-0000","SOC-47-4000","SOC-47-4050","SOC-47-4051","Construction and Extraction Occupations","Other Construction and Related Workers","Highway Maintenance Workers","Highway Maintenance Workers"
"SOC-47-0000","SOC-47-4000","SOC-47-4060","SOC-47-4061","Construction and Extraction Occupations","Other Construction and Related Workers","Rail-Track Laying and Maintenance Equipment Operators","Rail-Track Laying and Maintenance Equipment Operators"
"SOC-47-0000","SOC-47-4000","SOC-47-4070","SOC-47-4071","Construction and Extraction Occupations","Other Construction and Related Workers","Septic Tank Servicers and Sewer Pipe Cleaners","Septic Tank Servicers and Sewer Pipe Cleaners"
"SOC-47-0000","SOC-47-4000","SOC-47-4090","SOC-47-4091","Construction and Extraction Occupations","Other Construction and Related Workers","Miscellaneous Construction and Related Workers","Segmental Pavers"
"SOC-47-0000","SOC-47-4000","SOC-47-4090","SOC-47-4099","Construction and Extraction Occupations","Other Construction and Related Workers","Miscellaneous Construction and Related Workers","Construction and Related Workers, All Other"
"SOC-47-0000","SOC-47-5000","SOC-47-5010","SOC-47-5011","Construction and Extraction Occupations","Extraction Workers","Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas","Derrick Operators, Oil and Gas"
"SOC-47-0000","SOC-47-5000","SOC-47-5010","SOC-47-5012","Construction and Extraction Occupations","Extraction Workers","Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas","Rotary Drill Operators, Oil and Gas"
"SOC-47-0000","SOC-47-5000","SOC-47-5010","SOC-47-5013","Construction and Extraction Occupations","Extraction Workers","Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas","Service Unit Operators, Oil and Gas"
"SOC-47-0000","SOC-47-5000","SOC-47-5020","SOC-47-5023","Construction and Extraction Occupations","Extraction Workers","Surface Mining Machine Operators and Earth Drillers","Earth Drillers, Except Oil and Gas"
"SOC-47-0000","SOC-47-5000","SOC-47-5020","SOC-47-5022","Construction and Extraction Occupations","Extraction Workers","Surface Mining Machine Operators and Earth Drillers","Excavating and Loading Machine and Dragline Operators, Surface Mining"
"SOC-47-0000","SOC-47-5000","SOC-47-5030","SOC-47-5032","Construction and Extraction Occupations","Extraction Workers","Explosives Workers, Ordnance Handling Experts, and Blasters","Explosives Workers, Ordnance Handling Experts, and Blasters"
"SOC-47-0000","SOC-47-5000","SOC-47-5040","SOC-47-5049","Construction and Extraction Occupations","Extraction Workers","Underground Mining Machine Operators","Underground Mining Machine Operators, All Other"
"SOC-47-0000","SOC-47-5000","SOC-47-5040","SOC-47-5043","Construction and Extraction Occupations","Extraction Workers","Underground Mining Machine Operators","Roof Bolters, Mining"
"SOC-47-0000","SOC-47-5000","SOC-47-5040","SOC-47-5041","Construction and Extraction Occupations","Extraction Workers","Underground Mining Machine Operators","Continuous Mining Machine Operators"
"SOC-47-0000","SOC-47-5000","SOC-47-5040","SOC-47-5044","Construction and Extraction Occupations","Extraction Workers","Underground Mining Machine Operators","Loading and Moving Machine Operators, Underground Mining"
"SOC-47-0000","SOC-47-5000","SOC-47-5050","SOC-47-5051","Construction and Extraction Occupations","Extraction Workers","Rock Splitters, Quarry","Rock Splitters, Quarry"
"SOC-47-0000","SOC-47-5000","SOC-47-5070","SOC-47-5071","Construction and Extraction Occupations","Extraction Workers","Roustabouts, Oil and Gas","Roustabouts, Oil and Gas"
"SOC-47-0000","SOC-47-5000","SOC-47-5080","SOC-47-5081","Construction and Extraction Occupations","Extraction Workers","Helpers--Extraction Workers","Helpers--Extraction Workers"
"SOC-47-0000","SOC-47-5000","SOC-47-5090","SOC-47-5099","Construction and Extraction Occupations","Extraction Workers","Miscellaneous Extraction Workers","Extraction Workers, All Other"
"SOC-49-0000","SOC-49-1000","SOC-49-1010","SOC-49-1011","Installation, Maintenance, and Repair Occupations","Supervisors of Installation, Maintenance, and Repair Workers","First-Line Supervisors of Mechanics, Installers, and Repairers","First-Line Supervisors of Mechanics, Installers, and Repairers"
"SOC-49-0000","SOC-49-2000","SOC-49-2010","SOC-49-2011","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Computer, Automated Teller, and Office Machine Repairers","Computer, Automated Teller, and Office Machine Repairers"
"SOC-49-0000","SOC-49-2000","SOC-49-2020","SOC-49-2022","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Radio and Telecommunications Equipment Installers and Repairers","Telecommunications Equipment Installers and Repairers, Except Line Installers"
"SOC-49-0000","SOC-49-2000","SOC-49-2020","SOC-49-2021","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Radio and Telecommunications Equipment Installers and Repairers","Radio, Cellular, and Tower Equipment Installers and Repairers"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2097","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Audiovisual Equipment Installers and Repairers"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2091","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Avionics Technicians"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2095","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2094","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronics Repairers, Commercial and Industrial Equipment"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2092","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electric Motor, Power Tool, and Related Repairers"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2096","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electronic Equipment Installers and Repairers, Motor Vehicles"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2098","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Security and Fire Alarm Systems Installers"
"SOC-49-0000","SOC-49-2000","SOC-49-2090","SOC-49-2093","Installation, Maintenance, and Repair Occupations","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronics Installers and Repairers, Transportation Equipment"
"SOC-49-0000","SOC-49-3000","SOC-49-3010","SOC-49-3011","Installation, Maintenance, and Repair Occupations","Vehicle and Mobile Equipment Mechanics, Installers, and Repairers","Aircraft Mechanics and Service Technicians","Aircraft Mechanics and Service Technicians"
